concept_id,concept_code,concept_name,body_system,progressive,icd
45591593,K50.013,Crohn's disease of small intestine with fistula,gastrointestinal,no,10
45591594,K51.313,Ulcerative (chronic) rectosigmoiditis with fistula,gastrointestinal,no,10
45566592,C46.4,Kaposi's sarcoma of gastrointestinal sites,malignancy,n/a,10
45566593,C46.51,Kaposi's sarcoma of right lung,malignancy,n/a,10
45566594,C47.12,"Malignant neoplasm of peripheral nerves of left upper limb, including shoulder",malignancy,n/a,10
45566595,C47.20,"Malignant neoplasm of peripheral nerves of unspecified lower limb, including hip",malignancy,n/a,10
45566596,C49.12,"Malignant neoplasm of connective and soft tissue of left upper limb, including shoulder",malignancy,n/a,10
45566597,C4A.62,"Merkel cell carcinoma of left upper limb, including shoulder",malignancy,n/a,10
45566599,C50.011,"Malignant neoplasm of nipple and areola, right female breast",malignancy,n/a,10
45566600,C50.021,"Malignant neoplasm of nipple and areola, right male breast",malignancy,n/a,10
45566602,C50.319,Malignant neoplasm of lower-inner quadrant of unspecified female breast,malignancy,n/a,10
45566603,C50.822,Malignant neoplasm of overlapping sites of left male breast,malignancy,n/a,10
45566607,C57.01,Malignant neoplasm of right fallopian tube,malignancy,n/a,10
45567545,M32.13,Lung involvement in systemic lupus erythematosus,immunological,yes,10
45567555,M41.03,"Infantile idiopathic scoliosis, cervicothoracic region",musculoskeletal,no,10
45567556,M41.06,"Infantile idiopathic scoliosis, lumbar region",musculoskeletal,no,10
45567557,M41.117,"Juvenile idiopathic scoliosis, lumbosacral region",musculoskeletal,no,10
45567558,M41.30,"Thoracogenic scoliosis, site unspecified",musculoskeletal,no,10
45567560,M43.00,"Spondylolysis, site unspecified",musculoskeletal,no,10
45567561,M45.8,Ankylosing spondylitis sacral and sacrococcygeal region,immunological,no,10
45567567,M48.34,"Traumatic spondylopathy, thoracic region",musculoskeletal,no,10
45567568,M48.38,"Traumatic spondylopathy, sacral and sacrococcygeal region",musculoskeletal,no,10
45557016,C79.31,Secondary malignant neoplasm of brain,malignancy,n/a,10
35210998,Q54.8,Other hypospadias,genitourinary,no,10
45561861,C84.Z1,"Other mature T/NK-cell lymphomas, lymph nodes of head, face, and neck",malignancy,n/a,10
45561862,C84.Z3,"Other mature T/NK-cell lymphomas, intra-abdominal lymph nodes",malignancy,n/a,10
45561863,C84.Z9,"Other mature T/NK-cell lymphomas, extranodal and solid organ sites",malignancy,n/a,10
45561864,C85.12,"Unspecified B-cell lymphoma, intrathoracic lymph nodes",malignancy,n/a,10
45561865,C85.29,"Mediastinal (thymic) large B-cell lymphoma, extranodal and solid organ sites",malignancy,n/a,10
45561866,C85.80,"Other specified types of non-Hodgkin lymphoma, unspecified site",malignancy,n/a,10
45561868,C85.94,"Non-Hodgkin lymphoma, unspecified, lymph nodes of axilla and upper limb",malignancy,n/a,10
45561871,C91.11,Chronic lymphocytic leukemia of B-cell type in remission,malignancy,n/a,10
45561872,C91.42,"Hairy cell leukemia, in relapse",malignancy,n/a,10
45561875,C92.20,"Atypical chronic myeloid leukemia, BCR/ABL-negative, not having achieved remission",malignancy,n/a,10
45561876,C92.52,"Acute myelomonocytic leukemia, in relapse",malignancy,n/a,10
45561877,C92.60,Acute myeloid leukemia with 11q23-abnormality not having achieved remission,malignancy,n/a,10
45561879,C92.90,"Myeloid leukemia, unspecified, not having achieved remission",malignancy,n/a,10
45561881,C93.91,"Monocytic leukemia, unspecified in remission",malignancy,n/a,10
45561885,D03.22,Melanoma in situ of left ear and external auricular canal,malignancy,n/a,10
35210999,Q54.9,"Hypospadias, unspecified",genitourinary,no,10
45558882,S34.119A,"Complete lesion of unspecified level of lumbar spinal cord, initial encounter",neurological,yes,10
45558883,S34.119S,"Complete lesion of unspecified level of lumbar spinal cord, sequela",neurological,yes,10
45558884,S34.122S,"Incomplete lesion of L2 level of lumbar spinal cord, sequela",neurological,yes,10
45558885,S34.124A,"Incomplete lesion of L4 level of lumbar spinal cord, initial encounter",neurological,yes,10
45556990,C4A.4,Merkel cell carcinoma of scalp and neck,malignancy,n/a,10
45556992,C4A.71,"Merkel cell carcinoma of right lower limb, including hip",malignancy,n/a,10
45556993,C4A.8,Merkel cell carcinoma of overlapping sites,malignancy,n/a,10
45556994,C50.119,Malignant neoplasm of central portion of unspecified female breast,malignancy,n/a,10
45556995,C50.619,Malignant neoplasm of axillary tail of unspecified female breast,malignancy,n/a,10
45556996,C50.912,Malignant neoplasm of unspecified site of left female breast,malignancy,n/a,10
45557001,C62.02,Malignant neoplasm of undescended left testis,malignancy,n/a,10
45557002,C62.10,Malignant neoplasm of unspecified descended testis,malignancy,n/a,10
45557003,C62.91,"Malignant neoplasm of right testis, unspecified whether descended or undescended",malignancy,n/a,10
45557009,C72.32,Malignant neoplasm of left optic nerve,malignancy,n/a,10
45557010,C72.42,Malignant neoplasm of left acoustic nerve,malignancy,n/a,10
45557011,C76.40,Malignant neoplasm of unspecified upper limb,malignancy,n/a,10
45568068,Q62.12,Congenital occlusion of ureterovesical orifice,genitourinary,no,10
45568069,Q62.62,Displacement of ureter,genitourinary,no,10
45568070,Q62.63,Anomalous implantation of ureter,genitourinary,no,10
45568073,Q64.19,Other exstrophy of urinary bladder,genitourinary,no,10
45568075,Q64.71,Congenital prolapse of urethra,genitourinary,no,10
45557018,C80.2,Malignant neoplasm associated with transplanted organ,malignancy,n/a,10
45591649,L89.214,"Pressure ulcer of right hip, stage 4",dermatological,no,10
45591650,L89.229,"Pressure ulcer of left hip, unspecified stage",dermatological,no,10
45591651,L89.311,"Pressure ulcer of right buttock, stage 1",dermatological,no,10
45591652,L89.892,"Pressure ulcer of other site, stage 2",dermatological,no,10
45591653,L89.899,"Pressure ulcer of other site, unspecified stage",dermatological,no,10
45591654,L89.95,"Pressure ulcer of unspecified site, unstageable",dermatological,no,10
45567573,M49.85,"Spondylopathy in diseases classified elsewhere, thoracolumbar region",musculoskeletal,no,10
45567576,M50.30,"Other cervical disc degeneration, unspecified cervical region",musculoskeletal,no,10
45567593,M61.143,"Myositis ossificans progressiva, unspecified hand",musculoskeletal,no,10
45567594,M61.144,"Myositis ossificans progressiva, right finger(s)",musculoskeletal,no,10
45567595,M61.175,"Myositis ossificans progressiva, left foot",musculoskeletal,no,10
45567596,M61.261,"Paralytic calcification and ossification of muscle, right lower leg",musculoskeletal,no,10
45567597,M61.341,"Calcification and ossification of muscles associated with burns, right hand",musculoskeletal,no,10
45566614,C72.50,Malignant neoplasm of unspecified cranial nerve,malignancy,n/a,10
45566615,C74.11,Malignant neoplasm of medulla of right adrenal gland,malignancy,n/a,10
45566616,C74.92,Malignant neoplasm of unspecified part of left adrenal gland,malignancy,n/a,10
45566618,C7A.029,"Malignant carcinoid tumor of the large intestine, unspecified portion",malignancy,n/a,10
45566619,C7B.1,Secondary Merkel cell carcinoma,malignancy,n/a,10
45566621,C81.04,"Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of axilla and upper limb",malignancy,n/a,10
45566623,C81.28,"Mixed cellularity Hodgkin lymphoma, lymph nodes of multiple sites",malignancy,n/a,10
45566624,C81.31,"Lymphocyte depleted Hodgkin lymphoma, lymph nodes of head, face, and neck",malignancy,n/a,10
45566625,C81.42,"Lymphocyte-rich Hodgkin lymphoma, intrathoracic lymph nodes",malignancy,n/a,10
45566626,C81.43,"Lymphocyte-rich Hodgkin lymphoma, intra-abdominal lymph nodes",malignancy,n/a,10
45566627,C81.74,"Other Hodgkin lymphoma, lymph nodes of axilla and upper limb",malignancy,n/a,10
45566628,C81.94,"Hodgkin lymphoma, unspecified, lymph nodes of axilla and upper limb",malignancy,n/a,10
45566629,C82.04,"Follicular lymphoma grade I, lymph nodes of axilla and upper limb",malignancy,n/a,10
45566630,C82.23,"Follicular lymphoma grade III, unspecified, intra-abdominal lymph nodes",malignancy,n/a,10
45566631,C82.46,"Follicular lymphoma grade IIIb, intrapelvic lymph nodes",malignancy,n/a,10
45566632,C82.64,"Cutaneous follicle center lymphoma, lymph nodes of axilla and upper limb",malignancy,n/a,10
45566633,C82.95,"Follicular lymphoma, unspecified, lymph nodes of inguinal region and lower limb",malignancy,n/a,10
45566634,C83.07,"Small cell B-cell lymphoma, spleen",malignancy,n/a,10
45566635,C83.70,"Burkitt lymphoma, unspecified site",malignancy,n/a,10
45566636,C83.88,"Other non-follicular lymphoma, lymph nodes of multiple sites",malignancy,n/a,10
45566637,C83.91,"Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of head, face, and neck",malignancy,n/a,10
45566638,C84.45,"Peripheral T-cell lymphoma, not classified, lymph nodes of inguinal region and lower limb",malignancy,n/a,10
45566639,C84.A3,"Cutaneous T-cell lymphoma, unspecified, intra-abdominal lymph nodes",malignancy,n/a,10
45566640,C84.Z6,"Other mature T/NK-cell lymphomas, intrapelvic lymph nodes",malignancy,n/a,10
45566641,C85.24,"Mediastinal (thymic) large B-cell lymphoma, lymph nodes of axilla and upper limb",malignancy,n/a,10
45566642,C85.82,"Other specified types of non-Hodgkin lymphoma, intrathoracic lymph nodes",malignancy,n/a,10
45566643,C85.83,"Other specified types of non-Hodgkin lymphoma, intra-abdominal lymph nodes",malignancy,n/a,10
45566644,C85.84,"Other specified types of non-Hodgkin lymphoma, lymph nodes of axilla and upper limb",malignancy,n/a,10
45566645,C85.89,"Other specified types of non-Hodgkin lymphoma, extranodal and solid organ sites",malignancy,n/a,10
45566647,C91.02,"Acute lymphoblastic leukemia, in relapse",malignancy,n/a,10
45566649,C93.11,"Chronic myelomonocytic leukemia, in remission",malignancy,n/a,10
45566650,C94.02,"Acute erythroid leukemia, in relapse",malignancy,n/a,10
45566651,C94.81,"Other specified leukemias, in remission",malignancy,n/a,10
45582326,M86.639,"Other chronic osteomyelitis, unspecified radius and ulna",musculoskeletal,no,10
45561923,D57.02,Hb-SS disease with splenic sequestration,hematological,yes,10
45561924,D57.219,"Sickle-cell/Hb-C disease with crisis, unspecified",hematological,yes,10
45557015,C78.39,Secondary malignant neoplasm of other respiratory organs,malignancy,n/a,10
45557019,C81.01,"Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of head, face, and neck",malignancy,n/a,10
45557020,C81.40,"Lymphocyte-rich Hodgkin lymphoma, unspecified site",malignancy,n/a,10
45557021,C81.41,"Lymphocyte-rich Hodgkin lymphoma, lymph nodes of head, face, and neck",malignancy,n/a,10
45557022,C81.96,"Hodgkin lymphoma, unspecified, intrapelvic lymph nodes",malignancy,n/a,10
45557023,C82.00,"Follicular lymphoma grade I, unspecified site",malignancy,n/a,10
45557024,C82.05,"Follicular lymphoma grade I, lymph nodes of inguinal region and lower limb",malignancy,n/a,10
45557025,C82.12,"Follicular lymphoma grade II, intrathoracic lymph nodes",malignancy,n/a,10
45557026,C82.39,"Follicular lymphoma grade IIIa, extranodal and solid organ sites",malignancy,n/a,10
45557027,C83.39,"Diffuse large B-cell lymphoma, extranodal and solid organ sites",malignancy,n/a,10
45557028,C83.51,"Lymphoblastic (diffuse) lymphoma, lymph nodes of head, face, and neck",malignancy,n/a,10
45557029,C83.57,"Lymphoblastic (diffuse) lymphoma, spleen",malignancy,n/a,10
45557030,C83.85,"Other non-follicular lymphoma, lymph nodes of inguinal region and lower limb",malignancy,n/a,10
45557031,C83.86,"Other non-follicular lymphoma, intrapelvic lymph nodes",malignancy,n/a,10
45557032,C84.12,"Sezary disease, intrathoracic lymph nodes",malignancy,n/a,10
45557033,C84.19,"Sezary disease, extranodal and solid organ sites",malignancy,n/a,10
45557034,C84.60,"Anaplastic large cell lymphoma, ALK-positive, unspecified site",malignancy,n/a,10
45557035,C85.81,"Other specified types of non-Hodgkin lymphoma, lymph nodes of head, face, and neck",malignancy,n/a,10
45557036,C85.91,"Non-Hodgkin lymphoma, unspecified, lymph nodes of head, face, and neck",malignancy,n/a,10
45557038,C90.10,Plasma cell leukemia not having achieved remission,malignancy,n/a,10
45557039,C91.00,Acute lymphoblastic leukemia not having achieved remission,malignancy,n/a,10
45557040,C91.01,"Acute lymphoblastic leukemia, in remission",malignancy,n/a,10
45557043,C92.50,"Acute myelomonocytic leukemia, not having achieved remission",malignancy,n/a,10
45557045,C92.A0,"Acute myeloid leukemia with multilineage dysplasia, not having achieved remission",malignancy,n/a,10
45557046,C93.10,Chronic myelomonocytic leukemia not having achieved remission,malignancy,n/a,10
45557047,C93.32,"Juvenile myelomonocytic leukemia, in relapse",malignancy,n/a,10
45557052,D03.39,Melanoma in situ of other parts of face,malignancy,n/a,10
45557053,D03.61,"Melanoma in situ of right upper limb, including shoulder",malignancy,n/a,10
45582324,M86.512,"Other chronic hematogenous osteomyelitis, left shoulder",musculoskeletal,no,10
45582325,M86.622,"Other chronic osteomyelitis, left humerus",musculoskeletal,no,10
45582327,M86.641,"Other chronic osteomyelitis, right hand",musculoskeletal,no,10
45582328,M86.669,"Other chronic osteomyelitis, unspecified tibia and fibula",musculoskeletal,no,10
45582329,M86.679,"Other chronic osteomyelitis, unspecified ankle and foot",musculoskeletal,no,10
45582330,M86.69,"Other chronic osteomyelitis, multiple sites",musculoskeletal,no,10
45582331,M87.044,Idiopathic aseptic necrosis of right finger(s),musculoskeletal,no,10
45582340,M88.849,Osteitis deformans of unspecified hand,musculoskeletal,no,10
45582342,M89.032,"Algoneurodystrophy, left forearm",musculoskeletal,no,10
45582343,M89.072,"Algoneurodystrophy, left ankle and foot",musculoskeletal,no,10
45582344,M89.079,"Algoneurodystrophy, unspecified ankle and foot",musculoskeletal,no,10
45582350,M89.439,"Other hypertrophic osteoarthropathy, unspecified forearm",musculoskeletal,no,10
45582351,M89.471,"Other hypertrophic osteoarthropathy, right ankle and foot",musculoskeletal,no,10
45582356,M89.751,"Major osseous defect, right pelvic region and thigh",musculoskeletal,no,10
45582359,M90.631,"Osteitis deformans in neoplastic diseases, right forearm",musculoskeletal,yes,10
